* T-Spice 13.00 Simulation	Sun May 05 18:17:15 2019	C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\gated_ring_TDC1.sp
* Command line: tspice -o "C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\gated_ring_TDC1.out" "C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\gated_ring_TDC1.sp" 
* T-Spice Win32 13.00.20080321.01:01:33

*SEDIT: Alter blocks = 0

* Accuracy and Convergence options:
* numndset|dchold = 100
* 
* Timestep and Integration options:
*  relq|relchgtol = 0.0005
* 
* Model Evaluation options:
*            dcap = 2                    defnrb = 0 [sq]               defnrd = 0 [sq]
*          defnrs = 0 [sq]                 tnom = 25 [deg C]
* 
* General options:
*            temp = 25 [deg C]          threads = 8
* 
* Output options:
*           acout = 1                    ingold = 0
* 


*  Device and node counts:
*             MOSFETs - 313               MOSFET geometries - 10      
*                BJTs - 0                             JFETs - 0       
*             MESFETs - 0                            Diodes - 0       
*          Capacitors - 0                         Resistors - 0       
*           Inductors - 0                  Mutual inductors - 0       
*  Transmission lines - 0        Coupled transmission lines - 0       
*     Voltage sources - 3                   Current sources - 0       
*                VCVS - 0                              VCCS - 0       
*                CCVS - 0                              CCCS - 0       
*    V-control switch - 0                  I-control switch - 0       
*       Macro devices - 0        External C model instances - 0       
*         HDL devices - 0       
*         Subcircuits - 0              Subcircuit instances - 66      
*   Independent nodes - 1411                 Boundary nodes - 4       
*         Total nodes - 1415    


*SEDIT: Alter=0
*SEDIT: Analysis types DCOP 0 ACMODEL 0 AC 0 TRANSIENT 1 TRANSFER 0 NOISE 0 

*WEDIT: .tran   1e-012   1e-008
TRANSIENT ANALYSIS
Time<s>        v(T1,Gnd)<V>  v(T2,Gnd)<V>  v(T3,Gnd)<V>  v(T4,Gnd)<V>  v(T5,Gnd)<V>  v(T6,Gnd)<V>  v(T7,Gnd)<V>  v(Enable,Gnd)<V>
 3.226874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.246874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.266874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.286874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.306874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.326874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.346874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.366874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.386874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.406874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.426874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.446874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.466874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.486874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.506874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.526874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.546874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.566874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.586874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.606874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.626874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.646874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.666874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.686874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.706874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.726874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.746874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.766874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.786874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.806874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.826874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.846874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.866874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.886874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.906874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.926874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.946874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.966874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 3.986874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.006874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.026874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.046874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.066874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.086874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.106874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.126874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.146874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.166874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.186874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.206874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.226874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.246874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.266874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.286874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.306874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.326874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.346874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.366874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.386874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.406874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.426874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.446874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.466874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.486874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.506874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.526874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.546874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.566874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.586874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.606874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.626874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.646874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.666874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.686874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.706874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.726874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.746874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.766874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.786874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.806874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.826874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.846874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.866874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.886874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.906874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.926874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.946874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.966874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 4.986874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.006874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.026874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.046874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.066874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.086874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.106874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.126874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.146874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.166874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.186874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.206874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.226874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.246874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.266874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.286874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.306874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.326874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.346874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.366874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.386874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.406874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.426874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.446874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.466874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.486874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.506874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.526874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.546874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.566874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.586874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.606874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.626874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.646874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.666874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.686874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.706874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.726874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.746874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.766874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.786874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.806874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.826874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.846874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.866874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.886874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.906874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.926874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.946874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.966874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 5.986874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.006874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.026874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.046874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.066874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.086874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.106874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.126874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.146874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.166874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.186874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.206874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.226874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.246874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.266874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.286874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.306874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.326874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.346874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.366874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.386874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.406874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.426874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.446874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.466874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.486874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.506874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.526874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.546874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.566874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.586874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.606874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.626874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.646874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.666874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.686874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.706874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.726874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
 6.746874e-010  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  6.2937e-001  0.0000e+000
